,device_type,pressure,sensor_type,timestamps
4426,smartphone,101.4611,pressure,1.5281328819990572e+18
4427,smartphone,101.4574,pressure,1.5281328829990572e+18
4428,smartphone,101.4545,pressure,1.5281328839990572e+18
4429,smartphone,101.4545,pressure,1.5281328849990572e+18
4430,smartphone,101.4622,pressure,1.5281328849990572e+18
4431,smartphone,101.4622,pressure,1.5281328869990561e+18
4432,smartphone,101.4629,pressure,1.5281328879990572e+18
4433,smartphone,101.4629,pressure,1.5281328879990572e+18
4434,smartphone,101.4629,pressure,1.5281328899990572e+18
4435,smartphone,101.4619,pressure,1.5281328909990572e+18
4436,smartphone,101.4617,pressure,1.5281328909990572e+18
4437,smartphone,101.4617,pressure,1.5281328929990561e+18
4438,smartphone,101.4617,pressure,1.5281328929990561e+18
4439,smartphone,101.4591,pressure,1.5281328949990572e+18
4440,smartphone,101.4591,pressure,1.5281328949990572e+18
4441,smartphone,101.4606,pressure,1.5281328969990561e+18
4442,smartphone,101.4606,pressure,1.5281328969990561e+18
4443,smartphone,101.4606,pressure,1.5281328989990572e+18
4444,smartphone,101.4612,pressure,1.5281328989990572e+18
4445,smartphone,101.4586,pressure,1.5281329009990561e+18
4446,smartphone,101.4581,pressure,1.5281329009990561e+18
4447,smartphone,101.4586,pressure,1.5281329029990561e+18
4448,smartphone,101.4607,pressure,1.5281329039990561e+18
4449,smartphone,101.4607,pressure,1.5281329049990572e+18
4450,smartphone,101.4607,pressure,1.5281329049990572e+18
4451,smartphone,101.4605,pressure,1.5281329069990561e+18
4452,smartphone,101.4603,pressure,1.5281329079990572e+18
4453,smartphone,101.4603,pressure,1.5281329079990572e+18
4454,smartphone,101.4603,pressure,1.5281329099990561e+18
4455,smartphone,101.4594,pressure,1.5281329109990561e+18
4456,smartphone,101.4594,pressure,1.5281329119990561e+18
4457,smartphone,101.4596,pressure,1.5281329119990561e+18
4458,smartphone,101.4596,pressure,1.5281329139990561e+18
4459,smartphone,101.4596,pressure,1.5281329139990561e+18
4460,smartphone,101.4582,pressure,1.5281329159990561e+18
4461,smartphone,101.46,pressure,1.5281329169990561e+18
4462,smartphone,101.46,pressure,1.5281329179990561e+18
4463,smartphone,101.4623,pressure,1.5281329189990561e+18
4464,smartphone,101.4621,pressure,1.5281329189990561e+18
4465,smartphone,101.4621,pressure,1.5281329209990561e+18
4466,smartphone,101.4627,pressure,1.5281329209990561e+18
4467,smartphone,101.4627,pressure,1.5281329229990561e+18
4468,smartphone,101.4617,pressure,1.5281329229990561e+18
4469,smartphone,101.4606,pressure,1.5281329249990561e+18
4470,smartphone,101.4617,pressure,1.5281329249990561e+18
4471,smartphone,101.4615,pressure,1.528132926999055e+18
4472,smartphone,101.4626,pressure,1.5281329279990561e+18
4473,smartphone,101.4615,pressure,1.5281329279990561e+18
4474,smartphone,101.4605,pressure,1.5281329299990561e+18
4475,smartphone,101.4605,pressure,1.5281329299990561e+18
4476,smartphone,101.4605,pressure,1.528132931999055e+18
4477,smartphone,101.4598,pressure,1.5281329329990561e+18
4478,smartphone,101.4586,pressure,1.5281329329990561e+18
4479,smartphone,101.4585,pressure,1.528132934999055e+18
4480,smartphone,101.4584,pressure,1.528132935999055e+18
4481,smartphone,101.4579,pressure,1.528132936999055e+18
4482,smartphone,101.4579,pressure,1.5281329379990561e+18
4483,smartphone,101.4589,pressure,1.5281329379990561e+18
4484,smartphone,101.459,pressure,1.528132939999055e+18
4485,smartphone,101.4601,pressure,1.528132940999055e+18
4486,smartphone,101.4601,pressure,1.528132940999055e+18
4487,smartphone,101.4609,pressure,1.528132942999055e+18
4488,smartphone,101.4609,pressure,1.528132943999055e+18
4489,smartphone,101.4614,pressure,1.528132944999055e+18
4490,smartphone,101.4625,pressure,1.528132944999055e+18
4491,smartphone,101.4631,pressure,1.528132946999055e+18
4492,smartphone,101.4631,pressure,1.528132947999055e+18
4493,smartphone,101.4631,pressure,1.528132947999055e+18
4494,smartphone,101.4651,pressure,1.528132949999054e+18
4495,smartphone,101.4651,pressure,1.528132950999054e+18
4496,smartphone,101.4645,pressure,1.528132951999055e+18
4497,smartphone,101.4645,pressure,1.528132951999055e+18
4498,smartphone,101.4645,pressure,1.528132953999054e+18
4499,smartphone,101.464,pressure,1.528132954999055e+18
4500,smartphone,101.464,pressure,1.528132954999055e+18
4501,smartphone,101.46700000000001,pressure,1.528132956999055e+18
4502,smartphone,101.4662,pressure,1.528132957999055e+18
4503,smartphone,101.4643,pressure,1.528132957999055e+18
4504,smartphone,101.4624,pressure,1.528132959999054e+18
4505,smartphone,101.461,pressure,1.528132959999054e+18
4506,smartphone,101.4564,pressure,1.528132961999054e+18
4507,smartphone,101.4536,pressure,1.528132962999054e+18
4508,smartphone,101.4564,pressure,1.528132963999055e+18
4509,smartphone,101.4536,pressure,1.528132963999055e+18
4510,smartphone,101.4568,pressure,1.528132965999054e+18
4511,smartphone,101.4555,pressure,1.528132966999055e+18
4512,smartphone,101.4568,pressure,1.528132966999055e+18
4513,smartphone,101.45700000000001,pressure,1.528132968999054e+18
4514,smartphone,101.4575,pressure,1.528132968999054e+18
4515,smartphone,101.4585,pressure,1.528132970999054e+18
4516,smartphone,101.4595,pressure,1.528132971999054e+18
4517,smartphone,101.4607,pressure,1.528132971999054e+18
4518,smartphone,101.4607,pressure,1.528132973999054e+18
4519,smartphone,101.4607,pressure,1.528132973999054e+18
4520,smartphone,101.4609,pressure,1.528132975999054e+18
4521,smartphone,101.461,pressure,1.528132975999054e+18
4522,smartphone,101.4609,pressure,1.528132977999054e+18
4523,smartphone,101.461,pressure,1.528132977999054e+18
4524,smartphone,101.4609,pressure,1.528132979999054e+18
4525,smartphone,101.4617,pressure,1.528132980999054e+18
4526,smartphone,101.4617,pressure,1.528132981999054e+18
4527,smartphone,101.4643,pressure,1.528132982999054e+18
4528,smartphone,101.4643,pressure,1.528132982999054e+18
4529,smartphone,101.4644,pressure,1.528132984999054e+18
4530,smartphone,101.4644,pressure,1.528132985999054e+18
4531,smartphone,101.4644,pressure,1.528132985999054e+18
4532,smartphone,101.4645,pressure,1.528132987999054e+18
4533,smartphone,101.4645,pressure,1.528132987999054e+18
4534,smartphone,101.4649,pressure,1.528132989999054e+18
4535,smartphone,101.4649,pressure,1.528132989999054e+18
4536,smartphone,101.4649,pressure,1.528132991999053e+18
4537,smartphone,101.4634,pressure,1.528132991999053e+18
4538,smartphone,101.461,pressure,1.528132993999054e+18
4539,smartphone,101.461,pressure,1.528132993999054e+18
4540,smartphone,101.462,pressure,1.528132995999053e+18
4541,smartphone,101.461,pressure,1.528132996999054e+18
4542,smartphone,101.4598,pressure,1.528132996999054e+18
4543,smartphone,101.461,pressure,1.528132998999053e+18
4544,smartphone,101.4657,pressure,1.528132999999053e+18
4545,smartphone,101.4657,pressure,1.528132999999053e+18
4546,smartphone,101.4639,pressure,1.5281330019989722e+18
4547,smartphone,101.4639,pressure,1.5281330029989732e+18
4548,smartphone,101.4618,pressure,1.528133003998976e+18
4549,smartphone,101.4615,pressure,1.52813300499898e+18
4550,smartphone,101.4613,pressure,1.5281330059989842e+18
4551,smartphone,101.4615,pressure,1.5281330059989842e+18
4552,smartphone,101.4613,pressure,1.528133007998981e+18
4553,smartphone,101.4578,pressure,1.528133008998986e+18
4554,smartphone,101.4574,pressure,1.528133009998991e+18
4555,smartphone,101.45,pressure,1.528133010998992e+18
4556,smartphone,101.45,pressure,1.528133011998994e+18
4557,smartphone,101.45200000000001,pressure,1.528133012998995e+18
4558,smartphone,101.4547,pressure,1.528133013998997e+18
4559,smartphone,101.4573,pressure,1.528133014999001e+18
4560,smartphone,101.458,pressure,1.528133015999001e+18
4561,smartphone,101.4588,pressure,1.5281330169990052e+18
4562,smartphone,101.4588,pressure,1.528133017999008e+18
4563,smartphone,101.4594,pressure,1.528133018999012e+18
4564,smartphone,101.461,pressure,1.528133019999017e+18
4565,smartphone,101.4594,pressure,1.528133019999017e+18
4566,smartphone,101.461,pressure,1.5281330219990152e+18
4567,smartphone,101.46,pressure,1.5281330219990152e+18
4568,smartphone,101.461,pressure,1.528133023999012e+18
4569,smartphone,101.46,pressure,1.528133023999012e+18
4570,smartphone,101.4615,pressure,1.528133025999012e+18
4571,smartphone,101.4625,pressure,1.528133025999012e+18
4572,smartphone,101.463,pressure,1.5281330279990098e+18
4573,smartphone,101.464,pressure,1.5281330279990098e+18
4574,smartphone,101.4641,pressure,1.5281330299990088e+18
4575,smartphone,101.4647,pressure,1.5281330299990088e+18
4576,smartphone,101.465,pressure,1.5281330319990088e+18
4577,smartphone,101.4635,pressure,1.5281330319990088e+18
4578,smartphone,101.463,pressure,1.528133033999008e+18
4579,smartphone,101.4619,pressure,1.528133033999008e+18
4580,smartphone,101.4617,pressure,1.528133035999007e+18
4581,smartphone,101.4619,pressure,1.528133036999007e+18
4582,smartphone,101.4617,pressure,1.528133037999007e+18
4583,smartphone,101.4621,pressure,1.528133038999007e+18
4584,smartphone,101.4621,pressure,1.528133038999007e+18
4585,smartphone,101.4621,pressure,1.528133040999006e+18
4586,smartphone,101.4621,pressure,1.528133041999007e+18
4587,smartphone,101.4618,pressure,1.528133041999007e+18
4588,smartphone,101.4621,pressure,1.528133043999006e+18
4589,smartphone,101.4627,pressure,1.528133043999006e+18
4590,smartphone,101.4627,pressure,1.528133045999006e+18
4591,smartphone,101.4589,pressure,1.528133045999006e+18
4592,smartphone,101.4589,pressure,1.5281330479990052e+18
4593,smartphone,101.4599,pressure,1.528133048999006e+18
4594,smartphone,101.4599,pressure,1.528133049999006e+18
4595,smartphone,101.4603,pressure,1.528133049999006e+18
4596,smartphone,101.4586,pressure,1.5281330519990052e+18
4597,smartphone,101.4585,pressure,1.528133052999006e+18
4598,smartphone,101.4581,pressure,1.528133052999006e+18
4599,smartphone,101.4581,pressure,1.528133054999006e+18
4600,smartphone,101.4601,pressure,1.528133055999006e+18
4601,smartphone,101.4601,pressure,1.528133056999006e+18
4602,smartphone,101.4598,pressure,1.528133057999006e+18
4603,smartphone,101.4559,pressure,1.528133057999006e+18
4604,smartphone,101.4558,pressure,1.528133059999006e+18
4605,smartphone,101.4544,pressure,1.528133060999006e+18
4606,smartphone,101.4544,pressure,1.528133061999006e+18
4607,smartphone,101.4546,pressure,1.528133061999006e+18
4608,smartphone,101.4582,pressure,1.528133063999006e+18
4609,smartphone,101.4587,pressure,1.528133064999007e+18
4610,smartphone,101.46,pressure,1.528133065999007e+18
4611,smartphone,101.46,pressure,1.528133066999007e+18
4612,smartphone,101.46,pressure,1.528133066999007e+18
4613,smartphone,101.4605,pressure,1.528133068999006e+18
4614,smartphone,101.4605,pressure,1.528133069999007e+18
4615,smartphone,101.4587,pressure,1.528133070999007e+18
4616,smartphone,101.4588,pressure,1.528133070999007e+18
4617,smartphone,101.4595,pressure,1.528133072999007e+18
4618,smartphone,101.4599,pressure,1.528133073999007e+18
4619,smartphone,101.4609,pressure,1.528133073999007e+18
4620,smartphone,101.4613,pressure,1.528133075999007e+18
4621,smartphone,101.4613,pressure,1.528133076999007e+18
4622,smartphone,101.4603,pressure,1.528133077999007e+18
4623,smartphone,101.4603,pressure,1.528133077999007e+18
4624,smartphone,101.4603,pressure,1.528133079999008e+18
4625,smartphone,101.4608,pressure,1.5281330809990088e+18
4626,smartphone,101.462,pressure,1.5281330809990088e+18
4627,smartphone,101.462,pressure,1.528133082999008e+18
4628,smartphone,101.462,pressure,1.5281330839990088e+18
4629,smartphone,101.4618,pressure,1.5281330839990088e+18
4630,smartphone,101.4618,pressure,1.5281330859990088e+18
4631,smartphone,101.4618,pressure,1.5281330869990088e+18
4632,smartphone,101.4624,pressure,1.5281330879990088e+18
4633,smartphone,101.4624,pressure,1.5281330889990098e+18
4634,smartphone,101.4598,pressure,1.5281330889990098e+18
4635,smartphone,101.4597,pressure,1.5281330909990098e+18
4636,smartphone,101.4567,pressure,1.5281330919990098e+18
4637,smartphone,101.4567,pressure,1.5281330929990098e+18
4638,smartphone,101.4589,pressure,1.5281330929990098e+18
4639,smartphone,101.4592,pressure,1.528133094999011e+18
4640,smartphone,101.4594,pressure,1.528133094999011e+18
4641,smartphone,101.4602,pressure,1.528133095999011e+18
4642,smartphone,101.4602,pressure,1.528133095999011e+18
4643,smartphone,101.4602,pressure,1.528133097999011e+18
4644,smartphone,101.4614,pressure,1.528133098999011e+18
4645,smartphone,101.4601,pressure,1.528133099999012e+18
4646,smartphone,101.4601,pressure,1.528133099999012e+18
4647,smartphone,101.4587,pressure,1.528133101999012e+18
4648,smartphone,101.4585,pressure,1.528133101999012e+18
4649,smartphone,101.4585,pressure,1.528133103999012e+18
4650,smartphone,101.45700000000001,pressure,1.528133104999012e+18
4651,smartphone,101.45700000000001,pressure,1.528133105999012e+18
4652,smartphone,101.45700000000001,pressure,1.528133105999012e+18
4653,smartphone,101.4569,pressure,1.528133107999012e+18
4654,smartphone,101.4575,pressure,1.528133108999013e+18
4655,smartphone,101.4563,pressure,1.528133108999013e+18
4656,smartphone,101.4566,pressure,1.528133110999012e+18
4657,smartphone,101.4566,pressure,1.528133111999013e+18
4658,smartphone,101.4566,pressure,1.528133113000013e+18
4659,smartphone,101.4556,pressure,1.528133114000013e+18
4660,smartphone,101.4556,pressure,1.528133114000013e+18
4661,smartphone,101.4573,pressure,1.528133116000014e+18
4662,smartphone,101.4573,pressure,1.528133117000016e+18
4663,smartphone,101.4593,pressure,1.528133117000016e+18
4664,smartphone,101.4594,pressure,1.528133119000013e+18
4665,smartphone,101.4597,pressure,1.528133120000014e+18
4666,smartphone,101.4594,pressure,1.528133121000015e+18
4667,smartphone,101.4548,pressure,1.528133121000015e+18
4668,smartphone,101.4516,pressure,1.528133123000014e+18
4669,smartphone,101.4548,pressure,1.528133124000014e+18
4670,smartphone,101.4571,pressure,1.528133125000015e+18
4671,smartphone,101.4571,pressure,1.528133126000015e+18
4672,smartphone,101.4597,pressure,1.528133126000015e+18
4673,smartphone,101.4597,pressure,1.528133128000015e+18
4674,smartphone,101.45700000000001,pressure,1.528133128000015e+18
4675,smartphone,101.4559,pressure,1.528133130000016e+18
4676,smartphone,101.4549,pressure,1.528133131000016e+18
4677,smartphone,101.4513,pressure,1.528133132000016e+18
4678,smartphone,101.4513,pressure,1.528133133000016e+18
4679,smartphone,101.4528,pressure,1.528133133000016e+18
4680,smartphone,101.4536,pressure,1.528133135000017e+18
4681,smartphone,101.4528,pressure,1.528133136000017e+18
4682,smartphone,101.4533,pressure,1.528133136000017e+18
4683,smartphone,101.4533,pressure,1.528133138000017e+18
4684,smartphone,101.4546,pressure,1.528133139000017e+18
4685,smartphone,101.4546,pressure,1.528133140000018e+18
4686,smartphone,101.4546,pressure,1.528133141000018e+18
4687,smartphone,101.4553,pressure,1.528133141000018e+18
4688,smartphone,101.4566,pressure,1.528133143000018e+18
4689,smartphone,101.4566,pressure,1.528133143000018e+18
4690,smartphone,101.4566,pressure,1.528133145000018e+18
4691,smartphone,101.4568,pressure,1.528133145000018e+18
4692,smartphone,101.4574,pressure,1.528133147000019e+18
4693,smartphone,101.4568,pressure,1.528133148000019e+18
4694,smartphone,101.4569,pressure,1.528133149000019e+18
4695,smartphone,101.4569,pressure,1.528133150000019e+18
4696,smartphone,101.4573,pressure,1.528133151000019e+18
4697,smartphone,101.4573,pressure,1.528133151000019e+18
4698,smartphone,101.4571,pressure,1.52813315300002e+18
4699,smartphone,101.4569,pressure,1.52813315400002e+18
4700,smartphone,101.4569,pressure,1.52813315500002e+18
4701,smartphone,101.4564,pressure,1.52813315500002e+18
4702,smartphone,101.4562,pressure,1.528133157000021e+18
4703,smartphone,101.4559,pressure,1.528133158000021e+18
4704,smartphone,101.4557,pressure,1.528133158000021e+18
4705,smartphone,101.4557,pressure,1.52813316000002e+18
4706,smartphone,101.4564,pressure,1.528133161000021e+18
4707,smartphone,101.4564,pressure,1.528133162000021e+18
4708,smartphone,101.4552,pressure,1.528133162000021e+18
4709,smartphone,101.4549,pressure,1.528133164000021e+18
4710,smartphone,101.4522,pressure,1.528133165000021e+18
4711,smartphone,101.4506,pressure,1.5281331660000223e+18
4712,smartphone,101.4506,pressure,1.5281331660000223e+18
4713,smartphone,101.4506,pressure,1.5281331680000223e+18
4714,smartphone,101.4513,pressure,1.5281331690000223e+18
4715,smartphone,101.4513,pressure,1.5281331690000223e+18
4716,smartphone,101.4509,pressure,1.5281331710000223e+18
4717,smartphone,101.4509,pressure,1.5281331720000223e+18
4718,smartphone,101.4525,pressure,1.528133173000023e+18
4719,smartphone,101.4525,pressure,1.528133173000023e+18
4720,smartphone,101.4522,pressure,1.528133175000023e+18
4721,smartphone,101.4522,pressure,1.528133176000023e+18
4722,smartphone,101.4522,pressure,1.528133176000023e+18
4723,smartphone,101.4527,pressure,1.528133178000023e+18
4724,smartphone,101.4527,pressure,1.528133179000024e+18
4725,smartphone,101.454,pressure,1.528133180000024e+18
4726,smartphone,101.454,pressure,1.528133180000024e+18
4727,smartphone,101.4547,pressure,1.528133182000024e+18
4728,smartphone,101.4557,pressure,1.528133183000024e+18
4729,smartphone,101.4557,pressure,1.528133183000024e+18
4730,smartphone,101.4561,pressure,1.528133185000025e+18
