,device_type,distance,sensor_type,steps,timestamps
8630,smartphone,10338.3,pedometer,12187,1.528137067999254e+18
8631,smartphone,10338.3,pedometer,12187,1.528137068999256e+18
8632,smartphone,10338.3,pedometer,12187,1.528137069999256e+18
8633,smartphone,10338.3,pedometer,12187,1.528137070999258e+18
8634,smartphone,10338.3,pedometer,12187,1.528137071999258e+18
8635,smartphone,10338.3,pedometer,12187,1.528137072999258e+18
8636,smartphone,10338.3,pedometer,12187,1.528137073999259e+18
8637,smartphone,10338.3,pedometer,12187,1.52813707499926e+18
8638,smartphone,10338.3,pedometer,12187,1.528137075999261e+18
8639,smartphone,10338.3,pedometer,12187,1.528137076999261e+18
8640,smartphone,10338.3,pedometer,12187,1.528137077999262e+18
8641,smartphone,10350.62,pedometer,12203,1.528137078999262e+18
8642,smartphone,10350.62,pedometer,12203,1.528137079999263e+18
8643,smartphone,10350.62,pedometer,12203,1.528137080999264e+18
8644,smartphone,10353.7,pedometer,12207,1.528137081999265e+18
8645,smartphone,10353.7,pedometer,12207,1.5281370829992658e+18
8646,smartphone,10353.7,pedometer,12207,1.5281370839992658e+18
8647,smartphone,10353.7,pedometer,12207,1.528137084999267e+18
8648,smartphone,10353.7,pedometer,12207,1.528137085999268e+18
8649,smartphone,10356.82,pedometer,12211,1.528137086999268e+18
8650,smartphone,10356.82,pedometer,12211,1.528137087999269e+18
8651,smartphone,10357.92,pedometer,12213,1.52813708899927e+18
8652,smartphone,10357.92,pedometer,12213,1.5281370899992712e+18
8653,smartphone,10357.92,pedometer,12213,1.5281370909992722e+18
8654,smartphone,10360.04,pedometer,12217,1.5281370919992722e+18
8655,smartphone,10360.04,pedometer,12217,1.528137092999273e+18
8656,smartphone,10360.04,pedometer,12217,1.528137093999273e+18
8657,smartphone,10360.04,pedometer,12217,1.528137094999274e+18
8658,smartphone,10360.04,pedometer,12217,1.528137095999275e+18
8659,smartphone,10360.04,pedometer,12217,1.528137096999275e+18
8660,smartphone,10360.04,pedometer,12217,1.5281370979992768e+18
8661,smartphone,10360.04,pedometer,12217,1.5281370989992778e+18
8662,smartphone,10360.04,pedometer,12217,1.5281370999992778e+18
8663,smartphone,10360.04,pedometer,12217,1.5281371009992778e+18
8664,smartphone,10360.04,pedometer,12217,1.528137101999279e+18
8665,smartphone,10360.04,pedometer,12217,1.528137102999279e+18
8666,smartphone,10360.04,pedometer,12217,1.5281371039992799e+18
8667,smartphone,10360.04,pedometer,12217,1.5281371049992812e+18
8668,smartphone,10360.04,pedometer,12217,1.5281371059992822e+18
8669,smartphone,10360.04,pedometer,12217,1.5281371069992822e+18
8670,smartphone,10360.04,pedometer,12217,1.528137107999284e+18
8671,smartphone,10360.04,pedometer,12217,1.528137108999284e+18
8672,smartphone,10360.04,pedometer,12217,1.528137109999285e+18
8673,smartphone,10360.04,pedometer,12217,1.528137110999286e+18
8674,smartphone,10360.04,pedometer,12217,1.528137111999286e+18
8675,smartphone,10360.04,pedometer,12217,1.5281371129992868e+18
8676,smartphone,10360.04,pedometer,12217,1.528137113999288e+18
8677,smartphone,10360.04,pedometer,12217,1.528137114999289e+18
8678,smartphone,10360.04,pedometer,12217,1.528137115999289e+18
8679,smartphone,10360.04,pedometer,12217,1.52813711699929e+18
8680,smartphone,10360.04,pedometer,12217,1.52813711799929e+18
8681,smartphone,10360.04,pedometer,12217,1.528137118999291e+18
8682,smartphone,10360.04,pedometer,12217,1.528137119999291e+18
8683,smartphone,10360.04,pedometer,12217,1.528137120999292e+18
8684,smartphone,10360.04,pedometer,12217,1.528137121999293e+18
8685,smartphone,10360.04,pedometer,12217,1.528137122999294e+18
8686,smartphone,10360.04,pedometer,12217,1.528137123999295e+18
8687,smartphone,10360.04,pedometer,12217,1.528137124999295e+18
8688,smartphone,10360.04,pedometer,12217,1.5281371259992963e+18
8689,smartphone,10360.04,pedometer,12217,1.5281371269992963e+18
8690,smartphone,10360.04,pedometer,12217,1.528137127999297e+18
8691,smartphone,10360.04,pedometer,12217,1.528137128999298e+18
8692,smartphone,10360.04,pedometer,12217,1.528137129999299e+18
8693,smartphone,10360.04,pedometer,12217,1.5281371309993e+18
8694,smartphone,10360.04,pedometer,12217,1.5281371319993e+18
8695,smartphone,10360.04,pedometer,12217,1.5281371329993009e+18
8696,smartphone,10360.04,pedometer,12217,1.5281371339993009e+18
8697,smartphone,10360.04,pedometer,12217,1.528137134999303e+18
8698,smartphone,10360.04,pedometer,12217,1.528137135999303e+18
8699,smartphone,10360.04,pedometer,12217,1.528137136999304e+18
8700,smartphone,10360.04,pedometer,12217,1.528137137999305e+18
8701,smartphone,10360.04,pedometer,12217,1.528137138999305e+18
8702,smartphone,10360.04,pedometer,12217,1.528137139999306e+18
8703,smartphone,10360.04,pedometer,12217,1.528137140999306e+18
8704,smartphone,10360.04,pedometer,12217,1.528137141999307e+18
8705,smartphone,10360.04,pedometer,12217,1.528137142999308e+18
8706,smartphone,10360.04,pedometer,12217,1.528137143999308e+18
8707,smartphone,10360.04,pedometer,12217,1.528137144999309e+18
8708,smartphone,10360.04,pedometer,12217,1.52813714599931e+18
8709,smartphone,10360.04,pedometer,12217,1.52813714699931e+18
8710,smartphone,10368.52,pedometer,12233,1.5281371479993108e+18
8711,smartphone,10368.52,pedometer,12233,1.5281371489993132e+18
8712,smartphone,10368.52,pedometer,12233,1.5281371489993132e+18
8713,smartphone,10371.56,pedometer,12237,1.5281371509993142e+18
8714,smartphone,10371.56,pedometer,12237,1.5281371519993142e+18
8715,smartphone,10371.56,pedometer,12237,1.528137152999315e+18
8716,smartphone,10371.56,pedometer,12237,1.528137153999316e+18
8717,smartphone,10371.56,pedometer,12237,1.528137154999316e+18
8718,smartphone,10373.04,pedometer,12239,1.5281371559993178e+18
8719,smartphone,10373.04,pedometer,12239,1.5281371569993178e+18
8720,smartphone,10374.5,pedometer,12241,1.5281371579993188e+18
8721,smartphone,10374.5,pedometer,12241,1.52813715899932e+18
8722,smartphone,10374.5,pedometer,12241,1.52813715999932e+18
8723,smartphone,10375.96,pedometer,12243,1.528137160999321e+18
8724,smartphone,10375.96,pedometer,12243,1.528137161999322e+18
8725,smartphone,10375.96,pedometer,12243,1.528137161999322e+18
8726,smartphone,10375.96,pedometer,12243,1.5281371639993231e+18
8727,smartphone,10375.96,pedometer,12243,1.528137165000323e+18
8728,smartphone,10379.0,pedometer,12247,1.528137166000324e+18
8729,smartphone,10379.0,pedometer,12247,1.5281371670003249e+18
8730,smartphone,10379.0,pedometer,12247,1.5281371680003249e+18
8731,smartphone,10379.75,pedometer,12248,1.528137169000326e+18
8732,smartphone,10379.75,pedometer,12248,1.528137170000326e+18
8733,smartphone,10379.75,pedometer,12248,1.528137171000327e+18
8734,smartphone,10379.75,pedometer,12248,1.528137172000328e+18
8735,smartphone,10379.75,pedometer,12248,1.528137173000329e+18
8736,smartphone,10379.75,pedometer,12248,1.52813717400033e+18
8737,smartphone,10379.75,pedometer,12248,1.5281371750003313e+18
8738,smartphone,10379.75,pedometer,12248,1.5281371750003313e+18
8739,smartphone,10379.75,pedometer,12248,1.5281371750003313e+18
8740,smartphone,10379.75,pedometer,12248,1.5281371750003313e+18
8741,smartphone,10387.55,pedometer,12261,1.5281371750003313e+18
8742,smartphone,10387.55,pedometer,12261,1.5281371750003313e+18
8743,smartphone,10391.03,pedometer,12265,1.5281371750003313e+18
8744,smartphone,10391.03,pedometer,12265,1.5281371750003313e+18
8745,smartphone,10391.03,pedometer,12265,1.5281371750003313e+18
8746,smartphone,10391.03,pedometer,12265,1.5281371750003313e+18
8747,smartphone,10391.03,pedometer,12265,1.5281371750003313e+18
8748,smartphone,10391.03,pedometer,12265,1.528137185999485e+18
8749,smartphone,10391.03,pedometer,12265,1.528137185999485e+18
8750,smartphone,10391.03,pedometer,12265,1.528137185999485e+18
8751,smartphone,10391.03,pedometer,12265,1.528137188418118e+18
8752,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8753,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8754,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8755,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8756,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8757,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8758,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8759,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8760,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8761,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8762,smartphone,10391.03,pedometer,12265,1.528137189633758e+18
8763,smartphone,10391.03,pedometer,12265,1.528137200401841e+18
8764,smartphone,10391.03,pedometer,12265,1.528137200401841e+18
8765,smartphone,10391.03,pedometer,12265,1.528137200401841e+18
8766,smartphone,10391.03,pedometer,12265,1.528137200401841e+18
8767,smartphone,10391.03,pedometer,12265,1.528137200401841e+18
8768,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8769,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8770,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8771,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8772,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8773,smartphone,10391.03,pedometer,12265,1.528137205157232e+18
8774,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8775,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8776,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8777,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8778,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8779,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8780,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8781,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8782,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8783,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8784,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8785,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8786,smartphone,10391.03,pedometer,12265,1.5281372114092838e+18
8787,smartphone,10393.34,pedometer,12268,1.5281372114092838e+18
8788,smartphone,10393.34,pedometer,12268,1.5281372114092838e+18
8789,smartphone,10393.34,pedometer,12268,1.5281372114092838e+18
8790,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8791,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8792,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8793,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8794,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8795,smartphone,10395.18,pedometer,12272,1.5281372114092838e+18
8796,smartphone,10395.18,pedometer,12272,1.52813723294132e+18
8797,smartphone,10395.18,pedometer,12272,1.5281372342209088e+18
8798,smartphone,10395.18,pedometer,12272,1.5281372342209088e+18
8799,smartphone,10395.18,pedometer,12272,1.5281372342209088e+18
8800,smartphone,10395.18,pedometer,12272,1.5281372342209088e+18
8801,smartphone,10395.18,pedometer,12272,1.5281372342209088e+18
8802,smartphone,10406.34,pedometer,12284,1.5281372342209088e+18
8803,smartphone,10406.34,pedometer,12284,1.528137240398674e+18
8804,smartphone,10406.34,pedometer,12284,1.528137240398674e+18
8805,smartphone,10410.14,pedometer,12288,1.528137240398674e+18
8806,smartphone,10410.14,pedometer,12288,1.528137240398674e+18
8807,smartphone,10410.14,pedometer,12288,1.528137240398674e+18
8808,smartphone,10410.14,pedometer,12288,1.528137240398674e+18
8809,smartphone,10410.14,pedometer,12288,1.5281372464017748e+18
8810,smartphone,10412.46,pedometer,12292,1.5281372464017748e+18
8811,smartphone,10412.46,pedometer,12292,1.5281372464017748e+18
8812,smartphone,10412.46,pedometer,12292,1.5281372464017748e+18
8813,smartphone,10414.9,pedometer,12296,1.5281372464017748e+18
8814,smartphone,10414.9,pedometer,12296,1.5281372464017748e+18
8815,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8816,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8817,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8818,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8819,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8820,smartphone,10417.39,pedometer,12299,1.528137252412304e+18
8821,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8822,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8823,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8824,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8825,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8826,smartphone,10417.39,pedometer,12299,1.528137258412215e+18
8827,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8828,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8829,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8830,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8831,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8832,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8833,smartphone,10417.39,pedometer,12299,1.5281372644122268e+18
8834,smartphone,10417.39,pedometer,12299,1.528137270813804e+18
8835,smartphone,10417.39,pedometer,12299,1.528137270813804e+18
8836,smartphone,10417.39,pedometer,12299,1.528137270813804e+18
8837,smartphone,10417.39,pedometer,12299,1.528137270813804e+18
8838,smartphone,10426.12,pedometer,12308,1.528137270813804e+18
8839,smartphone,10426.12,pedometer,12308,1.528137270813804e+18
8840,smartphone,10426.12,pedometer,12308,1.528137277217179e+18
8841,smartphone,10426.91,pedometer,12309,1.528137277217179e+18
8842,smartphone,10426.91,pedometer,12309,1.528137277217179e+18
8843,smartphone,10426.91,pedometer,12309,1.528137277217179e+18
8844,smartphone,10426.91,pedometer,12309,1.528137281000405e+18
8845,smartphone,10426.91,pedometer,12309,1.528137282000406e+18
8846,smartphone,10426.91,pedometer,12309,1.528137283000407e+18
8847,smartphone,10426.91,pedometer,12309,1.528137284000407e+18
8848,smartphone,10426.91,pedometer,12309,1.5281372850004078e+18
8849,smartphone,10426.91,pedometer,12309,1.5281372860004088e+18
8850,smartphone,10426.91,pedometer,12309,1.5281372870004088e+18
8851,smartphone,10432.41,pedometer,12319,1.5281372880004111e+18
8852,smartphone,10432.41,pedometer,12319,1.5281372890004111e+18
8853,smartphone,10432.41,pedometer,12319,1.5281372890004111e+18
8854,smartphone,10433.32,pedometer,12320,1.528137290999969e+18
8855,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8856,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8857,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8858,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8859,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8860,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8861,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8862,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8863,smartphone,10433.32,pedometer,12320,1.528137291999969e+18
8864,smartphone,10441.96,pedometer,12329,1.528137301463011e+18
8865,smartphone,10441.96,pedometer,12329,1.528137301463011e+18
8866,smartphone,10444.08,pedometer,12333,1.5281373027965688e+18
8867,smartphone,10444.08,pedometer,12333,1.5281373027965688e+18
8868,smartphone,10444.08,pedometer,12333,1.528137304809103e+18
8869,smartphone,10444.08,pedometer,12333,1.528137304809103e+18
8870,smartphone,10444.08,pedometer,12333,1.528137304809103e+18
8871,smartphone,10444.08,pedometer,12333,1.528137304809103e+18
8872,smartphone,10444.08,pedometer,12333,1.528137304809103e+18
8873,smartphone,10444.08,pedometer,12333,1.528137310251642e+18
8874,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8875,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8876,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8877,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8878,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8879,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8880,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8881,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8882,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8883,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8884,smartphone,10444.08,pedometer,12333,1.5281373114702868e+18
8885,smartphone,10444.08,pedometer,12333,1.528137322405913e+18
8886,smartphone,10444.08,pedometer,12333,1.528137322405913e+18
8887,smartphone,10444.08,pedometer,12333,1.528137323963542e+18
8888,smartphone,10444.08,pedometer,12333,1.528137323963542e+18
8889,smartphone,10444.08,pedometer,12333,1.528137323963542e+18
8890,smartphone,10444.08,pedometer,12333,1.528137323963542e+18
8891,smartphone,10444.08,pedometer,12333,1.528137323963542e+18
8892,smartphone,10450.24,pedometer,12344,1.528137323963542e+18
8893,smartphone,10450.24,pedometer,12344,1.5281373303661358e+18
8894,smartphone,10450.24,pedometer,12344,1.5281373303661358e+18
8895,smartphone,10450.24,pedometer,12344,1.528137332000036e+18
8896,smartphone,10450.24,pedometer,12344,1.5281373330000369e+18
8897,smartphone,10450.24,pedometer,12344,1.5281373340000381e+18
8898,smartphone,10450.24,pedometer,12344,1.5281373350000392e+18
8899,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8900,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8901,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8902,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8903,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8904,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8905,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8906,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8907,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8908,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8909,smartphone,10450.24,pedometer,12344,1.52813733600004e+18
8910,smartphone,10454.4,pedometer,12352,1.52813733600004e+18
8911,smartphone,10454.4,pedometer,12352,1.528137348465158e+18
8912,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8913,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8914,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8915,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8916,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8917,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8918,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8919,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8920,smartphone,10455.3,pedometer,12354,1.528137348465158e+18
8921,smartphone,10455.3,pedometer,12354,1.5281373576158482e+18
8922,smartphone,10455.3,pedometer,12354,1.5281373576158482e+18
8923,smartphone,10455.3,pedometer,12354,1.528137359603123e+18
8924,smartphone,10455.3,pedometer,12354,1.528137359603123e+18
8925,smartphone,10455.3,pedometer,12354,1.528137359603123e+18
8926,smartphone,10455.3,pedometer,12354,1.528137359603123e+18
8927,smartphone,10455.3,pedometer,12354,1.528137359603123e+18
8928,smartphone,10455.3,pedometer,12354,1.528137364403807e+18
8929,smartphone,10455.3,pedometer,12354,1.5281373661603779e+18
8930,smartphone,10455.3,pedometer,12354,1.5281373661603779e+18
8931,smartphone,10455.3,pedometer,12354,1.5281373661603779e+18
8932,smartphone,10455.3,pedometer,12354,1.5281373661603779e+18
8933,smartphone,10455.3,pedometer,12354,1.5281373661603779e+18
8934,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8935,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8936,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8937,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8938,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8939,smartphone,10455.3,pedometer,12354,1.52813737040318e+18
8940,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8941,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8942,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8943,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8944,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8945,smartphone,10455.3,pedometer,12354,1.5281373764032e+18
8946,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8947,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8948,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8949,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8950,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8951,smartphone,10455.3,pedometer,12354,1.528137382795453e+18
8952,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8953,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8954,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8955,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8956,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8957,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8958,smartphone,10455.3,pedometer,12354,1.5281373891936732e+18
8959,smartphone,10455.3,pedometer,12354,1.52813739539753e+18
8960,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8961,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8962,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8963,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8964,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8965,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8966,smartphone,10455.3,pedometer,12354,1.528137396956725e+18
8967,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8968,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8969,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8970,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8971,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8972,smartphone,10455.3,pedometer,12354,1.528137403359133e+18
8973,smartphone,10455.3,pedometer,12354,1.528137409402769e+18
8974,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8975,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8976,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8977,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8978,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8979,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8980,smartphone,10455.3,pedometer,12354,1.5281374109638008e+18
8981,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8982,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8983,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8984,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8985,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8986,smartphone,10455.3,pedometer,12354,1.52813741736714e+18
8987,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8988,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8989,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8990,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8991,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8992,smartphone,10455.3,pedometer,12354,1.5281374234042358e+18
8993,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8994,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8995,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8996,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8997,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8998,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
8999,smartphone,10455.3,pedometer,12354,1.5281374297997688e+18
9000,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9001,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9002,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9003,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9004,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9005,smartphone,10455.3,pedometer,12354,1.528137436200474e+18
9006,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9007,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9008,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9009,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9010,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9011,smartphone,10455.3,pedometer,12354,1.528137442401442e+18
9012,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9013,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9014,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9015,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9016,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9017,smartphone,10455.3,pedometer,12354,1.528137448404732e+18
9018,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9019,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9020,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9021,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9022,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9023,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9024,smartphone,10455.3,pedometer,12354,1.528137454803797e+18
9025,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9026,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9027,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9028,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9029,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9030,smartphone,10455.3,pedometer,12354,1.528137461202191e+18
9031,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9032,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9033,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9034,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9035,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9036,smartphone,10455.3,pedometer,12354,1.528137467402242e+18
9037,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9038,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9039,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9040,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9041,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9042,smartphone,10455.3,pedometer,12354,1.528137473403831e+18
9043,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9044,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9045,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9046,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9047,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9048,smartphone,10455.3,pedometer,12354,1.5281374794038019e+18
9049,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9050,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9051,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9052,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9053,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9054,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9055,smartphone,10455.3,pedometer,12354,1.528137485803266e+18
9056,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
9057,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
9058,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
9059,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
9060,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
9061,smartphone,10455.3,pedometer,12354,1.52813749220325e+18
